Tahun,Negeri,Zon,Tarikh,Imsak,Subuh,Syuruk,Zohor,Asar,Maghrib,Isyak
2021,Sarawak,SWK09,30/12/2021,5:01:00,5:11:00,6:25:00,12:22:00,15:44:00,18:16:00,19:31:00
2021,Sarawak,SWK09,31/12/2021,5:02:00,5:12:00,6:25:00,12:23:00,15:44:00,18:17:00,19:31:00
2021,Selangor,SGR01,01/01/2021,5:57:00,6:07:00,7:17:00,13:20:00,16:42:00,19:17:00,20:31:00
2021,Selangor,SGR01,02/01/2021,5:57:00,6:07:00,7:17:00,13:20:00,16:43:00,19:17:00,20:32:00
2021,Selangor,SGR01,03/01/2021,5:58:00,6:08:00,7:18:00,13:21:00,16:43:00,19:18:00,20:32:00
2021,Selangor,SGR01,04/01/2021,5:58:00,6:08:00,7:18:00,13:21:00,16:44:00,19:18:00,20:33:00
2021,Selangor,SGR01,05/01/2021,5:59:00,6:09:00,7:18:00,13:22:00,16:44:00,19:19:00,20:33:00
2021,Selangor,SGR01,06/01/2021,5:59:00,6:09:00,7:19:00,13:22:00,16:45:00,19:19:00,20:33:00
2021,Selangor,SGR01,07/01/2021,6:00:00,6:10:00,7:19:00,13:23:00,16:45:00,19:20:00,20:34:00
2021,Selangor,SGR01,08/01/2021,6:00:00,6:10:00,7:20:00,13:23:00,16:45:00,19:20:00,20:34:00
2021,Selangor,SGR01,09/01/2021,6:01:00,6:11:00,7:20:00,13:23:00,16:46:00,19:20:00,20:35:00
2021,Selangor,SGR01,10/01/2021,6:01:00,6:11:00,7:20:00,13:24:00,16:46:00,19:21:00,20:35:00
2021,Selangor,SGR01,11/01/2021,6:02:00,6:12:00,7:21:00,13:24:00,16:47:00,19:21:00,20:35:00
2021,Selangor,SGR01,12/01/2021,6:02:00,6:12:00,7:21:00,13:25:00,16:47:00,19:22:00,20:36:00
2021,Selangor,SGR01,13/01/2021,6:02:00,6:12:00,7:22:00,13:25:00,16:47:00,19:22:00,20:36:00
2021,Selangor,SGR01,14/01/2021,6:03:00,6:13:00,7:22:00,13:25:00,16:48:00,19:23:00,20:36:00
2021,Selangor,SGR01,15/01/2021,6:03:00,6:13:00,7:22:00,13:26:00,16:48:00,19:23:00,20:37:00
2021,Selangor,SGR01,16/01/2021,6:04:00,6:14:00,7:23:00,13:26:00,16:48:00,19:23:00,20:37:00
2021,Selangor,SGR01,17/01/2021,6:04:00,6:14:00,7:23:00,13:26:00,16:49:00,19:24:00,20:37:00
2021,Selangor,SGR01,18/01/2021,6:04:00,6:14:00,7:23:00,13:27:00,16:49:00,19:24:00,20:37:00
2021,Selangor,SGR01,19/01/2021,6:05:00,6:15:00,7:23:00,13:27:00,16:49:00,19:24:00,20:38:00
2021,Selangor,SGR01,20/01/2021,6:05:00,6:15:00,7:24:00,13:27:00,16:49:00,19:25:00,20:38:00
2021,Selangor,SGR01,21/01/2021,6:05:00,6:15:00,7:24:00,13:28:00,16:50:00,19:25:00,20:38:00
2021,Selangor,SGR01,22/01/2021,6:06:00,6:16:00,7:24:00,13:28:00,16:50:00,19:25:00,20:38:00
2021,Selangor,SGR01,23/01/2021,6:06:00,6:16:00,7:24:00,13:28:00,16:50:00,19:26:00,20:38:00
2021,Selangor,SGR01,24/01/2021,6:06:00,6:16:00,7:24:00,13:28:00,16:50:00,19:26:00,20:39:00
2021,Selangor,SGR01,25/01/2021,6:07:00,6:17:00,7:25:00,13:29:00,16:50:00,19:26:00,20:39:00
2021,Selangor,SGR01,26/01/2021,6:07:00,6:17:00,7:25:00,13:29:00,16:51:00,19:26:00,20:39:00
2021,Selangor,SGR01,27/01/2021,6:07:00,6:17:00,7:25:00,13:29:00,16:51:00,19:27:00,20:39:00
2021,Selangor,SGR01,28/01/2021,6:07:00,6:17:00,7:25:00,13:29:00,16:51:00,19:27:00,20:39:00
2021,Selangor,SGR01,29/01/2021,6:07:00,6:17:00,7:25:00,13:29:00,16:51:00,19:27:00,20:39:00
2021,Selangor,SGR01,30/01/2021,6:08:00,6:18:00,7:25:00,13:30:00,16:51:00,19:27:00,20:39:00
2021,Selangor,SGR01,31/01/2021,6:08:00,6:18:00,7:25:00,13:30:00,16:51:00,19:28:00,20:40:00
2021,Selangor,SGR01,01/02/2021,6:08:00,6:18:00,7:26:00,13:30:00,16:51:00,19:28:00,20:40:00
2021,Selangor,SGR01,02/02/2021,6:08:00,6:18:00,7:26:00,13:30:00,16:51:00,19:28:00,20:40:00
2021,Selangor,SGR01,03/02/2021,6:08:00,6:18:00,7:26:00,13:30:00,16:51:00,19:28:00,20:40:00
2021,Selangor,SGR01,04/02/2021,6:08:00,6:18:00,7:26:00,13:30:00,16:51:00,19:28:00,20:40:00
2021,Selangor,SGR01,05/02/2021,6:09:00,6:19:00,7:26:00,13:30:00,16:51:00,19:28:00,20:40:00
2021,Selangor,SGR01,06/02/2021,6:09:00,6:19:00,7:26:00,13:30:00,16:51:00,19:29:00,20:40:00
2021,Selangor,SGR01,07/02/2021,6:09:00,6:19:00,7:26:00,13:30:00,16:51:00,19:29:00,20:40:00
2021,Selangor,SGR01,08/02/2021,6:09:00,6:19:00,7:26:00,13:30:00,16:51:00,19:29:00,20:40:00
2021,Selangor,SGR01,09/02/2021,6:09:00,6:19:00,7:26:00,13:30:00,16:51:00,19:29:00,20:40:00
2021,Selangor,SGR01,10/02/2021,6:09:00,6:19:00,7:26:00,13:30:00,16:50:00,19:29:00,20:40:00
2021,Selangor,SGR01,11/02/2021,6:09:00,6:19:00,7:26:00,13:30:00,16:50:00,19:29:00,20:40:00
2021,Selangor,SGR01,12/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:50:00,19:29:00,20:40:00
2021,Selangor,SGR01,13/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:50:00,19:29:00,20:40:00
2021,Selangor,SGR01,14/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:50:00,19:29:00,20:40:00
2021,Selangor,SGR01,15/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:49:00,19:29:00,20:40:00
2021,Selangor,SGR01,16/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:49:00,19:29:00,20:40:00
2021,Selangor,SGR01,17/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:49:00,19:29:00,20:40:00
2021,Selangor,SGR01,18/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:48:00,19:29:00,20:40:00
2021,Selangor,SGR01,19/02/2021,6:09:00,6:19:00,7:25:00,13:30:00,16:48:00,19:29:00,20:39:00
2021,Selangor,SGR01,20/02/2021,6:08:00,6:18:00,7:24:00,13:30:00,16:48:00,19:29:00,20:39:00
2021,Selangor,SGR01,21/02/2021,6:08:00,6:18:00,7:24:00,13:30:00,16:47:00,19:29:00,20:39:00
2021,Selangor,SGR01,22/02/2021,6:08:00,6:18:00,7:24:00,13:30:00,16:47:00,19:29:00,20:39:00
2021,Selangor,SGR01,23/02/2021,6:08:00,6:18:00,7:24:00,13:30:00,16:46:00,19:29:00,20:39:00
2021,Selangor,SGR01,24/02/2021,6:08:00,6:18:00,7:24:00,13:29:00,16:46:00,19:29:00,20:39:00
2021,Selangor,SGR01,25/02/2021,6:08:00,6:18:00,7:23:00,13:29:00,16:46:00,19:29:00,20:39:00
2021,Selangor,SGR01,26/02/2021,6:07:00,6:17:00,7:23:00,13:29:00,16:45:00,19:29:00,20:39:00
2021,Selangor,SGR01,27/02/2021,6:07:00,6:17:00,7:23:00,13:29:00,16:45:00,19:29:00,20:39:00
2021,Selangor,SGR01,28/02/2021,6:07:00,6:17:00,7:23:00,13:29:00,16:44:00,19:29:00,20:38:00
2021,Selangor,SGR01,01/03/2021,6:07:00,6:17:00,7:22:00,13:29:00,16:44:00,19:29:00,20:38:00
2021,Selangor,SGR01,02/03/2021,6:07:00,6:17:00,7:22:00,13:28:00,16:43:00,19:29:00,20:38:00
2021,Selangor,SGR01,03/03/2021,6:06:00,6:16:00,7:22:00,13:28:00,16:42:00,19:29:00,20:38:00
2021,Selangor,SGR01,04/03/2021,6:06:00,6:16:00,7:22:00,13:28:00,16:42:00,19:29:00,20:38:00
2021,Selangor,SGR01,05/03/2021,6:06:00,6:16:00,7:21:00,13:28:00,16:41:00,19:28:00,20:38:00
2021,Selangor,SGR01,06/03/2021,6:06:00,6:16:00,7:21:00,13:28:00,16:40:00,19:28:00,20:37:00
2021,Selangor,SGR01,07/03/2021,6:05:00,6:15:00,7:21:00,13:27:00,16:40:00,19:28:00,20:37:00
2021,Selangor,SGR01,08/03/2021,6:05:00,6:15:00,7:20:00,13:27:00,16:39:00,19:28:00,20:37:00
2021,Selangor,SGR01,09/03/2021,6:05:00,6:15:00,7:20:00,13:27:00,16:38:00,19:28:00,20:37:00
2021,Selangor,SGR01,10/03/2021,6:04:00,6:14:00,7:20:00,13:27:00,16:38:00,19:28:00,20:37:00
2021,Selangor,SGR01,11/03/2021,6:04:00,6:14:00,7:19:00,13:26:00,16:37:00,19:28:00,20:37:00
2021,Selangor,SGR01,12/03/2021,6:04:00,6:14:00,7:19:00,13:26:00,16:36:00,19:27:00,20:36:00
2021,Selangor,SGR01,13/03/2021,6:03:00,6:13:00,7:19:00,13:26:00,16:35:00,19:27:00,20:36:00
2021,Selangor,SGR01,14/03/2021,6:03:00,6:13:00,7:18:00,13:25:00,16:35:00,19:27:00,20:36:00
2021,Selangor,SGR01,15/03/2021,6:03:00,6:13:00,7:18:00,13:25:00,16:34:00,19:27:00,20:36:00
2021,Selangor,SGR01,16/03/2021,6:02:00,6:12:00,7:18:00,13:25:00,16:33:00,19:27:00,20:36:00
2021,Selangor,SGR01,17/03/2021,6:02:00,6:12:00,7:17:00,13:25:00,16:32:00,19:27:00,20:35:00
2021,Selangor,SGR01,18/03/2021,6:01:00,6:11:00,7:17:00,13:24:00,16:31:00,19:26:00,20:35:00
2021,Selangor,SGR01,19/03/2021,6:01:00,6:11:00,7:16:00,13:24:00,16:30:00,19:26:00,20:35:00
2021,Selangor,SGR01,20/03/2021,6:01:00,6:11:00,7:16:00,13:24:00,16:30:00,19:26:00,20:35:00
2021,Selangor,SGR01,21/03/2021,6:00:00,6:10:00,7:16:00,13:23:00,16:29:00,19:26:00,20:35:00
2021,Selangor,SGR01,22/03/2021,6:00:00,6:10:00,7:15:00,13:23:00,16:28:00,19:26:00,20:34:00
2021,Selangor,SGR01,23/03/2021,5:59:00,6:09:00,7:15:00,13:23:00,16:27:00,19:25:00,20:34:00
2021,Selangor,SGR01,24/03/2021,5:59:00,6:09:00,7:15:00,13:23:00,16:26:00,19:25:00,20:34:00
2021,Selangor,SGR01,25/03/2021,5:59:00,6:09:00,7:14:00,13:22:00,16:25:00,19:25:00,20:34:00
2021,Selangor,SGR01,26/03/2021,5:58:00,6:08:00,7:14:00,13:22:00,16:24:00,19:25:00,20:34:00
2021,Selangor,SGR01,27/03/2021,5:58:00,6:08:00,7:13:00,13:22:00,16:23:00,19:25:00,20:34:00
2021,Selangor,SGR01,28/03/2021,5:57:00,6:07:00,7:13:00,13:21:00,16:22:00,19:24:00,20:33:00
2021,Selangor,SGR01,29/03/2021,5:57:00,6:07:00,7:13:00,13:21:00,16:21:00,19:24:00,20:33:00
2021,Selangor,SGR01,30/03/2021,5:56:00,6:06:00,7:12:00,13:21:00,16:21:00,19:24:00,20:33:00
2021,Selangor,SGR01,31/03/2021,5:56:00,6:06:00,7:12:00,13:20:00,16:22:00,19:24:00,20:33:00
2021,Selangor,SGR01,01/04/2021,5:55:00,6:05:00,7:11:00,13:20:00,16:22:00,19:24:00,20:33:00
2021,Selangor,SGR01,02/04/2021,5:55:00,6:05:00,7:11:00,13:20:00,16:23:00,19:23:00,20:33:00
2021,Selangor,SGR01,03/04/2021,5:55:00,6:05:00,7:11:00,13:20:00,16:23:00,19:23:00,20:33:00
2021,Selangor,SGR01,04/04/2021,5:54:00,6:04:00,7:10:00,13:19:00,16:23:00,19:23:00,20:32:00
2021,Selangor,SGR01,05/04/2021,5:54:00,6:04:00,7:10:00,13:19:00,16:24:00,19:23:00,20:32:00
2021,Selangor,SGR01,06/04/2021,5:53:00,6:03:00,7:10:00,13:19:00,16:24:00,19:23:00,20:32:00
2021,Selangor,SGR01,07/04/2021,5:53:00,6:03:00,7:09:00,13:18:00,16:24:00,19:23:00,20:32:00
2021,Selangor,SGR01,08/04/2021,5:52:00,6:02:00,7:09:00,13:18:00,16:25:00,19:22:00,20:32:00
2021,Selangor,SGR01,09/04/2021,5:52:00,6:02:00,7:08:00,13:18:00,16:25:00,19:22:00,20:32:00
2021,Selangor,SGR01,10/04/2021,5:51:00,6:01:00,7:08:00,13:18:00,16:25:00,19:22:00,20:32:00
2021,Selangor,SGR01,11/04/2021,5:51:00,6:01:00,7:08:00,13:17:00,16:26:00,19:22:00,20:32:00
2021,Selangor,SGR01,12/04/2021,5:51:00,6:01:00,7:07:00,13:17:00,16:26:00,19:22:00,20:32:00
2021,Selangor,SGR01,13/04/2021,5:50:00,6:00:00,7:07:00,13:17:00,16:26:00,19:22:00,20:31:00
2021,Selangor,SGR01,14/04/2021,5:50:00,6:00:00,7:07:00,13:17:00,16:27:00,19:21:00,20:31:00
2021,Selangor,SGR01,15/04/2021,5:49:00,5:59:00,7:06:00,13:16:00,16:27:00,19:21:00,20:31:00
2021,Selangor,SGR01,16/04/2021,5:49:00,5:59:00,7:06:00,13:16:00,16:27:00,19:21:00,20:31:00
2021,Selangor,SGR01,17/04/2021,5:48:00,5:58:00,7:06:00,13:16:00,16:28:00,19:21:00,20:31:00
2021,Selangor,SGR01,18/04/2021,5:48:00,5:58:00,7:06:00,13:16:00,16:28:00,19:21:00,20:31:00
2021,Selangor,SGR01,19/04/2021,5:48:00,5:58:00,7:05:00,13:15:00,16:28:00,19:21:00,20:31:00
2021,Selangor,SGR01,20/04/2021,5:47:00,5:57:00,7:05:00,13:15:00,16:28:00,19:21:00,20:31:00
2021,Selangor,SGR01,21/04/2021,5:47:00,5:57:00,7:05:00,13:15:00,16:29:00,19:21:00,20:31:00
2021,Selangor,SGR01,22/04/2021,5:46:00,5:56:00,7:04:00,13:15:00,16:29:00,19:20:00,20:31:00
2021,Selangor,SGR01,23/04/2021,5:46:00,5:56:00,7:04:00,13:15:00,16:29:00,19:20:00,20:31:00
2021,Selangor,SGR01,24/04/2021,5:46:00,5:56:00,7:04:00,13:14:00,16:29:00,19:20:00,20:31:00
2021,Selangor,SGR01,25/04/2021,5:45:00,5:55:00,7:04:00,13:14:00,16:30:00,19:20:00,20:31:00
2021,Selangor,SGR01,26/04/2021,5:45:00,5:55:00,7:03:00,13:14:00,16:30:00,19:20:00,20:31:00
2021,Selangor,SGR01,27/04/2021,5:45:00,5:55:00,7:03:00,13:14:00,16:30:00,19:20:00,20:31:00
2021,Selangor,SGR01,28/04/2021,5:44:00,5:54:00,7:03:00,13:14:00,16:31:00,19:20:00,20:31:00
2021,Selangor,SGR01,29/04/2021,5:44:00,5:54:00,7:03:00,13:14:00,16:31:00,19:20:00,20:31:00
2021,Selangor,SGR01,30/04/2021,5:44:00,5:54:00,7:03:00,13:13:00,16:31:00,19:20:00,20:31:00
2021,Selangor,SGR01,01/05/2021,5:43:00,5:53:00,7:02:00,13:13:00,16:31:00,19:20:00,20:32:00
2021,Selangor,SGR01,02/05/2021,5:43:00,5:53:00,7:02:00,13:13:00,16:31:00,19:20:00,20:32:00
2021,Selangor,SGR01,03/05/2021,5:43:00,5:53:00,7:02:00,13:13:00,16:32:00,19:20:00,20:32:00
2021,Selangor,SGR01,04/05/2021,5:43:00,5:53:00,7:02:00,13:13:00,16:32:00,19:20:00,20:32:00
2021,Selangor,SGR01,05/05/2021,5:42:00,5:52:00,7:02:00,13:13:00,16:32:00,19:20:00,20:32:00
2021,Selangor,SGR01,06/05/2021,5:42:00,5:52:00,7:01:00,13:13:00,16:32:00,19:20:00,20:32:00
2021,Selangor,SGR01,07/05/2021,5:42:00,5:52:00,7:01:00,13:13:00,16:33:00,19:20:00,20:32:00
2021,Selangor,SGR01,08/05/2021,5:42:00,5:52:00,7:01:00,13:13:00,16:33:00,19:20:00,20:32:00
2021,Selangor,SGR01,09/05/2021,5:41:00,5:51:00,7:01:00,13:13:00,16:33:00,19:20:00,20:32:00
2021,Selangor,SGR01,10/05/2021,5:41:00,5:51:00,7:01:00,13:13:00,16:33:00,19:20:00,20:33:00
2021,Selangor,SGR01,11/05/2021,5:41:00,5:51:00,7:01:00,13:13:00,16:34:00,19:20:00,20:33:00
2021,Selangor,SGR01,12/05/2021,5:41:00,5:51:00,7:01:00,13:13:00,16:34:00,19:20:00,20:33:00
2021,Selangor,SGR01,13/05/2021,5:41:00,5:51:00,7:01:00,13:13:00,16:34:00,19:20:00,20:33:00
2021,Selangor,SGR01,14/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:34:00,19:20:00,20:33:00
2021,Selangor,SGR01,15/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:35:00,19:20:00,20:34:00
2021,Selangor,SGR01,16/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:35:00,19:20:00,20:34:00
2021,Selangor,SGR01,17/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:35:00,19:20:00,20:34:00
2021,Selangor,SGR01,18/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:35:00,19:21:00,20:34:00
2021,Selangor,SGR01,19/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:36:00,19:21:00,20:34:00
2021,Selangor,SGR01,20/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:36:00,19:21:00,20:35:00
2021,Selangor,SGR01,21/05/2021,5:40:00,5:50:00,7:01:00,13:13:00,16:36:00,19:21:00,20:35:00
2021,Selangor,SGR01,22/05/2021,5:39:00,5:49:00,7:01:00,13:13:00,16:36:00,19:21:00,20:35:00
2021,Selangor,SGR01,23/05/2021,5:39:00,5:49:00,7:01:00,13:13:00,16:37:00,19:21:00,20:35:00
2021,Selangor,SGR01,24/05/2021,5:39:00,5:49:00,7:01:00,13:13:00,16:37:00,19:21:00,20:36:00
2021,Selangor,SGR01,25/05/2021,5:39:00,5:49:00,7:01:00,13:13:00,16:37:00,19:22:00,20:36:00
2021,Selangor,SGR01,26/05/2021,5:39:00,5:49:00,7:01:00,13:13:00,16:37:00,19:22:00,20:36:00
2021,Selangor,SGR01,27/05/2021,5:39:00,5:49:00,7:01:00,13:13:00,16:38:00,19:22:00,20:36:00
2021,Selangor,SGR01,28/05/2021,5:39:00,5:49:00,7:01:00,13:14:00,16:38:00,19:22:00,20:37:00
2021,Selangor,SGR01,29/05/2021,5:39:00,5:49:00,7:01:00,13:14:00,16:38:00,19:22:00,20:37:00
2021,Selangor,SGR01,30/05/2021,5:39:00,5:49:00,7:01:00,13:14:00,16:38:00,19:22:00,20:37:00
2021,Selangor,SGR01,31/05/2021,5:39:00,5:49:00,7:01:00,13:14:00,16:39:00,19:23:00,20:37:00
2021,Selangor,SGR01,01/06/2021,5:39:00,5:49:00,7:01:00,13:14:00,16:39:00,19:23:00,20:38:00
2021,Selangor,SGR01,02/06/2021,5:39:00,5:49:00,7:01:00,13:14:00,16:39:00,19:23:00,20:38:00
2021,Selangor,SGR01,03/06/2021,5:39:00,5:49:00,7:02:00,13:14:00,16:39:00,19:23:00,20:38:00
2021,Selangor,SGR01,04/06/2021,5:39:00,5:49:00,7:02:00,13:15:00,16:40:00,19:23:00,20:39:00
2021,Selangor,SGR01,05/06/2021,5:40:00,5:50:00,7:02:00,13:15:00,16:40:00,19:24:00,20:39:00
2021,Selangor,SGR01,06/06/2021,5:40:00,5:50:00,7:02:00,13:15:00,16:40:00,19:24:00,20:39:00
2021,Selangor,SGR01,07/06/2021,5:40:00,5:50:00,7:02:00,13:15:00,16:41:00,19:24:00,20:39:00
2021,Selangor,SGR01,08/06/2021,5:40:00,5:50:00,7:02:00,13:15:00,16:41:00,19:24:00,20:40:00
2021,Selangor,SGR01,09/06/2021,5:40:00,5:50:00,7:02:00,13:16:00,16:41:00,19:24:00,20:40:00
2021,Selangor,SGR01,10/06/2021,5:40:00,5:50:00,7:03:00,13:16:00,16:41:00,19:25:00,20:40:00
2021,Selangor,SGR01,11/06/2021,5:40:00,5:50:00,7:03:00,13:16:00,16:42:00,19:25:00,20:40:00
2021,Selangor,SGR01,12/06/2021,5:40:00,5:50:00,7:03:00,13:16:00,16:42:00,19:25:00,20:41:00
2021,Selangor,SGR01,13/06/2021,5:41:00,5:51:00,7:03:00,13:16:00,16:42:00,19:25:00,20:41:00
2021,Selangor,SGR01,14/06/2021,5:41:00,5:51:00,7:03:00,13:17:00,16:42:00,19:26:00,20:41:00
2021,Selangor,SGR01,15/06/2021,5:41:00,5:51:00,7:04:00,13:17:00,16:43:00,19:26:00,20:41:00
2021,Selangor,SGR01,16/06/2021,5:41:00,5:51:00,7:04:00,13:17:00,16:43:00,19:26:00,20:42:00
2021,Selangor,SGR01,17/06/2021,5:41:00,5:51:00,7:04:00,13:17:00,16:43:00,19:26:00,20:42:00
2021,Selangor,SGR01,18/06/2021,5:41:00,5:51:00,7:04:00,13:17:00,16:43:00,19:27:00,20:42:00
2021,Selangor,SGR01,19/06/2021,5:42:00,5:52:00,7:04:00,13:18:00,16:43:00,19:27:00,20:42:00
2021,Selangor,SGR01,20/06/2021,5:42:00,5:52:00,7:05:00,13:18:00,16:44:00,19:27:00,20:43:00
2021,Selangor,SGR01,21/06/2021,5:42:00,5:52:00,7:05:00,13:18:00,16:44:00,19:27:00,20:43:00
2021,Selangor,SGR01,22/06/2021,5:42:00,5:52:00,7:05:00,13:18:00,16:44:00,19:27:00,20:43:00
2021,Selangor,SGR01,23/06/2021,5:43:00,5:53:00,7:05:00,13:18:00,16:44:00,19:28:00,20:43:00
2021,Selangor,SGR01,24/06/2021,5:43:00,5:53:00,7:06:00,13:19:00,16:45:00,19:28:00,20:44:00
2021,Selangor,SGR01,25/06/2021,5:43:00,5:53:00,7:06:00,13:19:00,16:45:00,19:28:00,20:44:00
2021,Selangor,SGR01,26/06/2021,5:43:00,5:53:00,7:06:00,13:19:00,16:45:00,19:28:00,20:44:00
2021,Selangor,SGR01,27/06/2021,5:43:00,5:53:00,7:06:00,13:19:00,16:45:00,19:28:00,20:44:00
2021,Selangor,SGR01,28/06/2021,5:44:00,5:54:00,7:06:00,13:20:00,16:45:00,19:29:00,20:44:00
2021,Selangor,SGR01,29/06/2021,5:44:00,5:54:00,7:07:00,13:20:00,16:45:00,19:29:00,20:44:00
2021,Selangor,SGR01,30/06/2021,5:44:00,5:54:00,7:07:00,13:20:00,16:46:00,19:29:00,20:44:00
2021,Selangor,SGR01,01/07/2021,5:44:00,5:54:00,7:07:00,13:20:00,16:46:00,19:29:00,20:45:00
2021,Selangor,SGR01,02/07/2021,5:45:00,5:55:00,7:07:00,13:20:00,16:46:00,19:29:00,20:45:00
2021,Selangor,SGR01,03/07/2021,5:45:00,5:55:00,7:07:00,13:21:00,16:46:00,19:29:00,20:45:00
2021,Selangor,SGR01,04/07/2021,5:45:00,5:55:00,7:08:00,13:21:00,16:46:00,19:30:00,20:45:00
2021,Selangor,SGR01,05/07/2021,5:45:00,5:55:00,7:08:00,13:21:00,16:46:00,19:30:00,20:45:00
2021,Selangor,SGR01,06/07/2021,5:46:00,5:56:00,7:08:00,13:21:00,16:46:00,19:30:00,20:45:00
2021,Selangor,SGR01,07/07/2021,5:46:00,5:56:00,7:08:00,13:21:00,16:46:00,19:30:00,20:45:00
2021,Selangor,SGR01,08/07/2021,5:46:00,5:56:00,7:08:00,13:21:00,16:46:00,19:30:00,20:45:00
2021,Selangor,SGR01,09/07/2021,5:46:00,5:56:00,7:09:00,13:22:00,16:47:00,19:30:00,20:45:00
2021,Selangor,SGR01,10/07/2021,5:47:00,5:57:00,7:09:00,13:22:00,16:47:00,19:30:00,20:45:00
2021,Selangor,SGR01,11/07/2021,5:47:00,5:57:00,7:09:00,13:22:00,16:47:00,19:30:00,20:45:00
2021,Selangor,SGR01,12/07/2021,5:47:00,5:57:00,7:09:00,13:22:00,16:47:00,19:31:00,20:45:00
2021,Selangor,SGR01,13/07/2021,5:47:00,5:57:00,7:09:00,13:22:00,16:47:00,19:31:00,20:45:00
2021,Selangor,SGR01,14/07/2021,5:48:00,5:58:00,7:09:00,13:22:00,16:47:00,19:31:00,20:45:00
2021,Selangor,SGR01,15/07/2021,5:48:00,5:58:00,7:10:00,13:22:00,16:47:00,19:31:00,20:45:00
2021,Selangor,SGR01,16/07/2021,5:48:00,5:58:00,7:10:00,13:22:00,16:47:00,19:31:00,20:45:00
2021,Selangor,SGR01,17/07/2021,5:48:00,5:58:00,7:10:00,13:22:00,16:46:00,19:31:00,20:45:00
2021,Selangor,SGR01,18/07/2021,5:49:00,5:59:00,7:10:00,13:23:00,16:46:00,19:31:00,20:45:00
2021,Selangor,SGR01,19/07/2021,5:49:00,5:59:00,7:10:00,13:23:00,16:46:00,19:31:00,20:45:00
2021,Selangor,SGR01,20/07/2021,5:49:00,5:59:00,7:10:00,13:23:00,16:46:00,19:31:00,20:45:00
2021,Selangor,SGR01,21/07/2021,5:49:00,5:59:00,7:10:00,13:23:00,16:46:00,19:31:00,20:45:00
2021,Selangor,SGR01,22/07/2021,5:49:00,5:59:00,7:10:00,13:23:00,16:46:00,19:31:00,20:45:00
2021,Selangor,SGR01,23/07/2021,5:49:00,5:59:00,7:10:00,13:23:00,16:46:00,19:31:00,20:44:00
2021,Selangor,SGR01,24/07/2021,5:50:00,6:00:00,7:11:00,13:23:00,16:46:00,19:31:00,20:44:00
2021,Selangor,SGR01,25/07/2021,5:50:00,6:00:00,7:11:00,13:23:00,16:45:00,19:31:00,20:44:00
2021,Selangor,SGR01,26/07/2021,5:50:00,6:00:00,7:11:00,13:23:00,16:45:00,19:31:00,20:44:00
2021,Selangor,SGR01,27/07/2021,5:50:00,6:00:00,7:11:00,13:23:00,16:45:00,19:30:00,20:44:00
2021,Selangor,SGR01,28/07/2021,5:50:00,6:00:00,7:11:00,13:23:00,16:45:00,19:30:00,20:44:00
2021,Selangor,SGR01,29/07/2021,5:50:00,6:00:00,7:11:00,13:23:00,16:44:00,19:30:00,20:43:00
2021,Selangor,SGR01,30/07/2021,5:51:00,6:01:00,7:11:00,13:23:00,16:44:00,19:30:00,20:43:00
2021,Selangor,SGR01,31/07/2021,5:51:00,6:01:00,7:11:00,13:23:00,16:44:00,19:30:00,20:43:00
2021,Selangor,SGR01,01/08/2021,5:51:00,6:01:00,7:11:00,13:23:00,16:44:00,19:30:00,20:43:00
2021,Selangor,SGR01,02/08/2021,5:51:00,6:01:00,7:11:00,13:23:00,16:43:00,19:30:00,20:42:00
2021,Selangor,SGR01,03/08/2021,5:51:00,6:01:00,7:11:00,13:22:00,16:43:00,19:30:00,20:42:00
2021,Selangor,SGR01,04/08/2021,5:51:00,6:01:00,7:11:00,13:22:00,16:43:00,19:29:00,20:42:00
2021,Selangor,SGR01,05/08/2021,5:51:00,6:01:00,7:11:00,13:22:00,16:42:00,19:29:00,20:42:00
2021,Selangor,SGR01,06/08/2021,5:51:00,6:01:00,7:11:00,13:22:00,16:42:00,19:29:00,20:41:00
2021,Selangor,SGR01,07/08/2021,5:51:00,6:01:00,7:11:00,13:22:00,16:41:00,19:29:00,20:41:00
2021,Selangor,SGR01,08/08/2021,5:51:00,6:01:00,7:11:00,13:22:00,16:41:00,19:29:00,20:41:00
2021,Selangor,SGR01,09/08/2021,5:51:00,6:01:00,7:11:00,13:22:00,16:40:00,19:28:00,20:40:00
2021,Selangor,SGR01,10/08/2021,5:51:00,6:01:00,7:10:00,13:22:00,16:40:00,19:28:00,20:40:00
